metal,source,freq,as_of_date,metric,value,unit,is_imputed,method,quality,quality_notes,load_run_id,raw_file,raw_checksum
COPPER,LME,D,2024-10-10,lme_closing_mt,297550.0,mt,False,daily,ok,,20260112_100249,copper_daily_summary.csv,f9ab01005112fd96d4071e714f0d001f
COPPER,LME,D,2024-10-10,lme_delivered_in_mt,0.0,mt,False,daily,ok,,20260112_100249,copper_daily_summary.csv,f9ab01005112fd96d4071e714f0d001f
COPPER,LME,D,2024-10-10,lme_delivered_out_mt,1800.0,mt,False,daily,ok,,20260112_100249,copper_daily_summary.csv,f9ab01005112fd96d4071e714f0d001f
COPPER,LME,D,2024-10-10,lme_open_interest_mt,269325.0,mt,False,daily,ok,,20260112_100249,copper_daily_summary.csv,f9ab01005112fd96d4071e714f0d001f
COPPER,LME,D,2024-10-10,lme_opening_mt,299350.0,mt,False,daily,ok,,20260112_100249,copper_daily_summary.csv,f9ab01005112fd96d4071e714f0d001f
COPPER,LME,D,2024-10-11,lme_cancelled_mt,26375.0,mt,False,daily,ok,,20260112_100249,copper_daily_summary.csv,f9ab01005112fd96d4071e714f0d001f
COPPER,LME,D,2024-10-11,lme_closing_mt,292850.0,mt,False,daily,ok,,20260112_100249,copper_daily_summary.csv,f9ab01005112fd96d4071e714f0d001f
COPPER,LME,D,2024-10-11,lme_delivered_in_mt,0.0,mt,False,daily,ok,,20260112_100249,copper_daily_summary.csv,f9ab01005112fd96d4071e714f0d001f
COPPER,LME,D,2024-10-11,lme_delivered_out_mt,4700.0,mt,False,daily,ok,,20260112_100249,copper_daily_summary.csv,f9ab01005112fd96d4071e714f0d001f
COPPER,LME,D,2024-10-11,lme_open_interest_mt,266475.0,mt,False,daily,ok,,20260112_100249,copper_daily_summary.csv,f9ab01005112fd96d4071e714f0d001f
COPPER,LME,D,2024-10-11,lme_opening_mt,297550.0,mt,False,daily,ok,,20260112_100249,copper_daily_summary.csv,f9ab01005112fd96d4071e714f0d001f
COPPER,LME,D,2024-10-14,lme_cancelled_mt,20850.0,mt,False,daily,ok,,20260112_100249,copper_daily_summary.csv,f9ab01005112fd96d4071e714f0d001f
COPPER,LME,D,2024-10-14,lme_closing_mt,288125.0,mt,False,daily,ok,,20260112_100249,copper_daily_summary.csv,f9ab01005112fd96d4071e714f0d001f
COPPER,LME,D,2024-10-14,lme_delivered_in_mt,800.0,mt,False,daily,ok,,20260112_100249,copper_daily_summary.csv,f9ab01005112fd96d4071e714f0d001f
COPPER,LME,D,2024-10-14,lme_delivered_out_mt,5525.0,mt,False,daily,ok,,20260112_100249,copper_daily_summary.csv,f9ab01005112fd96d4071e714f0d001f
COPPER,LME,D,2024-10-14,lme_open_interest_mt,267275.0,mt,False,daily,ok,,20260112_100249,copper_daily_summary.csv,f9ab01005112fd96d4071e714f0d001f
COPPER,LME,D,2024-10-14,lme_opening_mt,292850.0,mt,False,daily,ok,,20260112_100249,copper_daily_summary.csv,f9ab01005112fd96d4071e714f0d001f
COPPER,LME,D,2024-10-15,lme_cancelled_mt,23900.0,mt,False,daily,ok,,20260112_100249,copper_daily_summary.csv,f9ab01005112fd96d4071e714f0d001f
COPPER,LME,D,2024-10-15,lme_closing_mt,288750.0,mt,False,daily,ok,,20260112_100249,copper_daily_summary.csv,f9ab01005112fd96d4071e714f0d001f
COPPER,LME,D,2024-10-15,lme_delivered_in_mt,1675.0,mt,False,daily,ok,,20260112_100249,copper_daily_summary.csv,f9ab01005112fd96d4071e714f0d001f
COPPER,LME,D,2024-10-15,lme_delivered_out_mt,1050.0,mt,False,daily,ok,,20260112_100249,copper_daily_summary.csv,f9ab01005112fd96d4071e714f0d001f
COPPER,LME,D,2024-10-15,lme_open_interest_mt,264850.0,mt,False,daily,ok,,20260112_100249,copper_daily_summary.csv,f9ab01005112fd96d4071e714f0d001f
COPPER,LME,D,2024-10-15,lme_opening_mt,288125.0,mt,False,daily,ok,,20260112_100249,copper_daily_summary.csv,f9ab01005112fd96d4071e714f0d001f
COPPER,LME,D,2024-10-16,lme_cancelled_mt,24425.0,mt,False,daily,ok,,20260112_100249,copper_daily_summary.csv,f9ab01005112fd96d4071e714f0d001f
COPPER,LME,D,2024-10-16,lme_closing_mt,287425.0,mt,False,daily,ok,,20260112_100249,copper_daily_summary.csv,f9ab01005112fd96d4071e714f0d001f
COPPER,LME,D,2024-10-16,lme_delivered_in_mt,1000.0,mt,False,daily,ok,,20260112_100249,copper_daily_summary.csv,f9ab01005112fd96d4071e714f0d001f
COPPER,LME,D,2024-10-16,lme_delivered_out_mt,2325.0,mt,False,daily,ok,,20260112_100249,copper_daily_summary.csv,f9ab01005112fd96d4071e714f0d001f
COPPER,LME,D,2024-10-16,lme_open_interest_mt,263000.0,mt,False,daily,ok,,20260112_100249,copper_daily_summary.csv,f9ab01005112fd96d4071e714f0d001f
COPPER,LME,D,2024-10-16,lme_opening_mt,288750.0,mt,False,daily,ok,,20260112_100249,copper_daily_summary.csv,f9ab01005112fd96d4071e714f0d001f
COPPER,LME,D,2024-10-17,lme_cancelled_mt,21325.0,mt,False,daily,ok,,20260112_100249,copper_daily_summary.csv,f9ab01005112fd96d4071e714f0d001f
COPPER,LME,D,2024-10-17,lme_closing_mt,284200.0,mt,False,daily,ok,,20260112_100249,copper_daily_summary.csv,f9ab01005112fd96d4071e714f0d001f
COPPER,LME,D,2024-10-17,lme_delivered_in_mt,0.0,mt,False,daily,ok,,20260112_100249,copper_daily_summary.csv,f9ab01005112fd96d4071e714f0d001f
COPPER,LME,D,2024-10-17,lme_delivered_out_mt,3225.0,mt,False,daily,ok,,20260112_100249,copper_daily_summary.csv,f9ab01005112fd96d4071e714f0d001f
COPPER,LME,D,2024-10-17,lme_open_interest_mt,262875.0,mt,False,daily,ok,,20260112_100249,copper_daily_summary.csv,f9ab01005112fd96d4071e714f0d001f
COPPER,LME,D,2024-10-17,lme_opening_mt,287425.0,mt,False,daily,ok,,20260112_100249,copper_daily_summary.csv,f9ab01005112fd96d4071e714f0d001f
COPPER,LME,D,2024-10-18,lme_cancelled_mt,20175.0,mt,False,daily,ok,,20260112_100249,copper_daily_summary.csv,f9ab01005112fd96d4071e714f0d001f
COPPER,LME,D,2024-10-18,lme_closing_mt,282200.0,mt,False,daily,ok,,20260112_100249,copper_daily_summary.csv,f9ab01005112fd96d4071e714f0d001f
COPPER,LME,D,2024-10-18,lme_delivered_in_mt,0.0,mt,False,daily,ok,,20260112_100249,copper_daily_summary.csv,f9ab01005112fd96d4071e714f0d001f
COPPER,LME,D,2024-10-18,lme_delivered_out_mt,2000.0,mt,False,daily,ok,,20260112_100249,copper_daily_summary.csv,f9ab01005112fd96d4071e714f0d001f
COPPER,LME,D,2024-10-18,lme_open_interest_mt,262025.0,mt,False,daily,ok,,20260112_100249,copper_daily_summary.csv,f9ab01005112fd96d4071e714f0d001f
COPPER,LME,D,2024-10-18,lme_opening_mt,284200.0,mt,False,daily,ok,,20260112_100249,copper_daily_summary.csv,f9ab01005112fd96d4071e714f0d001f
COPPER,LME,D,2024-10-21,lme_cancelled_mt,17875.0,mt,False,daily,ok,,20260112_100249,copper_daily_summary.csv,f9ab01005112fd96d4071e714f0d001f
COPPER,LME,D,2024-10-21,lme_closing_mt,280100.0,mt,False,daily,ok,,20260112_100249,copper_daily_summary.csv,f9ab01005112fd96d4071e714f0d001f
COPPER,LME,D,2024-10-21,lme_delivered_in_mt,200.0,mt,False,daily,ok,,20260112_100249,copper_daily_summary.csv,f9ab01005112fd96d4071e714f0d001f
COPPER,LME,D,2024-10-21,lme_delivered_out_mt,2300.0,mt,False,daily,ok,,20260112_100249,copper_daily_summary.csv,f9ab01005112fd96d4071e714f0d001f
COPPER,LME,D,2024-10-21,lme_open_interest_mt,262225.0,mt,False,daily,ok,,20260112_100249,copper_daily_summary.csv,f9ab01005112fd96d4071e714f0d001f
COPPER,LME,D,2024-10-21,lme_opening_mt,282200.0,mt,False,daily,ok,,20260112_100249,copper_daily_summary.csv,f9ab01005112fd96d4071e714f0d001f
COPPER,LME,D,2024-10-22,lme_cancelled_mt,17050.0,mt,False,daily,ok,,20260112_100249,copper_daily_summary.csv,f9ab01005112fd96d4071e714f0d001f
COPPER,LME,D,2024-10-22,lme_closing_mt,279625.0,mt,False,daily,ok,,20260112_100249,copper_daily_summary.csv,f9ab01005112fd96d4071e714f0d001f
COPPER,LME,D,2024-10-22,lme_delivered_in_mt,350.0,mt,False,daily,ok,,20260112_100249,copper_daily_summary.csv,f9ab01005112fd96d4071e714f0d001f
COPPER,LME,D,2024-10-22,lme_delivered_out_mt,825.0,mt,False,daily,ok,,20260112_100249,copper_daily_summary.csv,f9ab01005112fd96d4071e714f0d001f
COPPER,LME,D,2024-10-22,lme_open_interest_mt,262575.0,mt,False,daily,ok,,20260112_100249,copper_daily_summary.csv,f9ab01005112fd96d4071e714f0d001f
COPPER,LME,D,2024-10-22,lme_opening_mt,280100.0,mt,False,daily,ok,,20260112_100249,copper_daily_summary.csv,f9ab01005112fd96d4071e714f0d001f
COPPER,LME,D,2024-10-23,lme_cancelled_mt,16000.0,mt,False,daily,ok,,20260112_100249,copper_daily_summary.csv,f9ab01005112fd96d4071e714f0d001f
COPPER,LME,D,2024-10-23,lme_closing_mt,278325.0,mt,False,daily,ok,,20260112_100249,copper_daily_summary.csv,f9ab01005112fd96d4071e714f0d001f
COPPER,LME,D,2024-10-23,lme_delivered_in_mt,0.0,mt,False,daily,ok,,20260112_100249,copper_daily_summary.csv,f9ab01005112fd96d4071e714f0d001f
COPPER,LME,D,2024-10-23,lme_delivered_out_mt,1300.0,mt,False,daily,ok,,20260112_100249,copper_daily_summary.csv,f9ab01005112fd96d4071e714f0d001f
COPPER,LME,D,2024-10-23,lme_open_interest_mt,262325.0,mt,False,daily,ok,,20260112_100249,copper_daily_summary.csv,f9ab01005112fd96d4071e714f0d001f
COPPER,LME,D,2024-10-23,lme_opening_mt,279625.0,mt,False,daily,ok,,20260112_100249,copper_daily_summary.csv,f9ab01005112fd96d4071e714f0d001f
COPPER,LME,D,2024-10-24,lme_cancelled_mt,14375.0,mt,False,daily,ok,,20260112_100249,copper_daily_summary.csv,f9ab01005112fd96d4071e714f0d001f
COPPER,LME,D,2024-10-24,lme_closing_mt,276775.0,mt,False,daily,ok,,20260112_100249,copper_daily_summary.csv,f9ab01005112fd96d4071e714f0d001f
COPPER,LME,D,2024-10-24,lme_delivered_in_mt,0.0,mt,False,daily,ok,,20260112_100249,copper_daily_summary.csv,f9ab01005112fd96d4071e714f0d001f
COPPER,LME,D,2024-10-24,lme_delivered_out_mt,1550.0,mt,False,daily,ok,,20260112_100249,copper_daily_summary.csv,f9ab01005112fd96d4071e714f0d001f
