Date,Belgium_Antwerp_Opening_Stock,Germany_Hamburg_Opening_Stock,Hong Kong SAR_Hong Kong SAR_Opening_Stock,Italy_Leghorn_Opening_Stock,Italy_Trieste_Opening_Stock,Korea (South)_Busan_Opening_Stock,Korea (South)_Gwangyang_Opening_Stock,Korea (South)_Incheon_Opening_Stock,Malaysia_Johor_Opening_Stock,Malaysia_Port Klang_Opening_Stock,Netherlands_Moerdijk_Opening_Stock,Netherlands_Rotterdam_Opening_Stock,Netherlands_Vlissingen_Opening_Stock,Saudi Arabia_Jeddah_Opening_Stock,Singapore_Singapore_Opening_Stock,Spain_Barcelona_Opening_Stock,Spain_Bilbao_Opening_Stock,Sweden_Helsingborg_Opening_Stock,Taiwan_Kaohsiung_Opening_Stock,UAE_Dubai_Opening_Stock,UK_Hull_Opening_Stock,UK_Liverpool_Opening_Stock,USA_Baltimore_Opening_Stock,USA_Chicago_Opening_Stock,USA_Mobile_Opening_Stock,USA_New Orleans_Opening_Stock,Belgium_Antwerp_Delivered_In,Germany_Hamburg_Delivered_In,Hong Kong SAR_Hong Kong SAR_Delivered_In,Italy_Leghorn_Delivered_In,Italy_Trieste_Delivered_In,Korea (South)_Busan_Delivered_In,Korea (South)_Gwangyang_Delivered_In,Korea (South)_Incheon_Delivered_In,Malaysia_Johor_Delivered_In,Malaysia_Port Klang_Delivered_In,Netherlands_Moerdijk_Delivered_In,Netherlands_Rotterdam_Delivered_In,Netherlands_Vlissingen_Delivered_In,Saudi Arabia_Jeddah_Delivered_In,Singapore_Singapore_Delivered_In,Spain_Barcelona_Delivered_In,Spain_Bilbao_Delivered_In,Sweden_Helsingborg_Delivered_In,Taiwan_Kaohsiung_Delivered_In,UAE_Dubai_Delivered_In,UK_Hull_Delivered_In,UK_Liverpool_Delivered_In,USA_Baltimore_Delivered_In,USA_Chicago_Delivered_In,USA_Mobile_Delivered_In,USA_New Orleans_Delivered_In,Belgium_Antwerp_Delivered_Out,Germany_Hamburg_Delivered_Out,Hong Kong SAR_Hong Kong SAR_Delivered_Out,Italy_Leghorn_Delivered_Out,Italy_Trieste_Delivered_Out,Korea (South)_Busan_Delivered_Out,Korea (South)_Gwangyang_Delivered_Out,Korea (South)_Incheon_Delivered_Out,Malaysia_Johor_Delivered_Out,Malaysia_Port Klang_Delivered_Out,Netherlands_Moerdijk_Delivered_Out,Netherlands_Rotterdam_Delivered_Out,Netherlands_Vlissingen_Delivered_Out,Saudi Arabia_Jeddah_Delivered_Out,Singapore_Singapore_Delivered_Out,Spain_Barcelona_Delivered_Out,Spain_Bilbao_Delivered_Out,Sweden_Helsingborg_Delivered_Out,Taiwan_Kaohsiung_Delivered_Out,UAE_Dubai_Delivered_Out,UK_Hull_Delivered_Out,UK_Liverpool_Delivered_Out,USA_Baltimore_Delivered_Out,USA_Chicago_Delivered_Out,USA_Mobile_Delivered_Out,USA_New Orleans_Delivered_Out,Belgium_Antwerp_Closing_Stock,Germany_Hamburg_Closing_Stock,Hong Kong SAR_Hong Kong SAR_Closing_Stock,Italy_Leghorn_Closing_Stock,Italy_Trieste_Closing_Stock,Korea (South)_Busan_Closing_Stock,Korea (South)_Gwangyang_Closing_Stock,Korea (South)_Incheon_Closing_Stock,Malaysia_Johor_Closing_Stock,Malaysia_Port Klang_Closing_Stock,Netherlands_Moerdijk_Closing_Stock,Netherlands_Rotterdam_Closing_Stock,Netherlands_Vlissingen_Closing_Stock,Saudi Arabia_Jeddah_Closing_Stock,Singapore_Singapore_Closing_Stock,Spain_Barcelona_Closing_Stock,Spain_Bilbao_Closing_Stock,Sweden_Helsingborg_Closing_Stock,Taiwan_Kaohsiung_Closing_Stock,UAE_Dubai_Closing_Stock,UK_Hull_Closing_Stock,UK_Liverpool_Closing_Stock,USA_Baltimore_Closing_Stock,USA_Chicago_Closing_Stock,USA_Mobile_Closing_Stock,USA_New Orleans_Closing_Stock,Belgium_Antwerp_Open_Tonnage,Germany_Hamburg_Open_Tonnage,Hong Kong SAR_Hong Kong SAR_Open_Tonnage,Italy_Leghorn_Open_Tonnage,Italy_Trieste_Open_Tonnage,Korea (South)_Busan_Open_Tonnage,Korea (South)_Gwangyang_Open_Tonnage,Korea (South)_Incheon_Open_Tonnage,Malaysia_Johor_Open_Tonnage,Malaysia_Port Klang_Open_Tonnage,Netherlands_Moerdijk_Open_Tonnage,Netherlands_Rotterdam_Open_Tonnage,Netherlands_Vlissingen_Open_Tonnage,Saudi Arabia_Jeddah_Open_Tonnage,Singapore_Singapore_Open_Tonnage,Spain_Barcelona_Open_Tonnage,Spain_Bilbao_Open_Tonnage,Sweden_Helsingborg_Open_Tonnage,Taiwan_Kaohsiung_Open_Tonnage,UAE_Dubai_Open_Tonnage,UK_Hull_Open_Tonnage,UK_Liverpool_Open_Tonnage,USA_Baltimore_Open_Tonnage,USA_Chicago_Open_Tonnage,USA_Mobile_Open_Tonnage,USA_New Orleans_Open_Tonnage,Belgium_Antwerp_Cancelled_Tonnage,Germany_Hamburg_Cancelled_Tonnage,Hong Kong SAR_Hong Kong SAR_Cancelled_Tonnage,Italy_Leghorn_Cancelled_Tonnage,Italy_Trieste_Cancelled_Tonnage,Korea (South)_Busan_Cancelled_Tonnage,Korea (South)_Gwangyang_Cancelled_Tonnage,Korea (South)_Incheon_Cancelled_Tonnage,Malaysia_Johor_Cancelled_Tonnage,Malaysia_Port Klang_Cancelled_Tonnage,Netherlands_Moerdijk_Cancelled_Tonnage,Netherlands_Rotterdam_Cancelled_Tonnage,Netherlands_Vlissingen_Cancelled_Tonnage,Saudi Arabia_Jeddah_Cancelled_Tonnage,Singapore_Singapore_Cancelled_Tonnage,Spain_Barcelona_Cancelled_Tonnage,Spain_Bilbao_Cancelled_Tonnage,Sweden_Helsingborg_Cancelled_Tonnage,Taiwan_Kaohsiung_Cancelled_Tonnage,UAE_Dubai_Cancelled_Tonnage,UK_Hull_Cancelled_Tonnage,UK_Liverpool_Cancelled_Tonnage,USA_Baltimore_Cancelled_Tonnage,USA_Chicago_Cancelled_Tonnage,USA_Mobile_Cancelled_Tonnage,USA_New Orleans_Cancelled_Tonnage
20220615,0.0,16775.0,,0.0,0.0,43175.0,5350.0,0.0,25.0,400.0,0.0,11200.0,0.0,,5850.0,0.0,125.0,0.0,11475.0,0.0,0.0,0.0,5325.0,0.0,0.0,21825.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0,0.0,,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,275.0,0.0,16775.0,,0.0,0.0,43175.0,5350.0,0.0,25.0,400.0,0.0,11050.0,0.0,,5850.0,0.0,125.0,0.0,11375.0,0.0,0.0,0.0,5325.0,0.0,0.0,21550.0,0.0,13550.0,,0.0,0.0,39450.0,3125.0,0.0,0.0,0.0,0.0,9650.0,0.0,,5000.0,0.0,125.0,0.0,10100.0,0.0,0.0,0.0,5325.0,0.0,0.0,14475.0,0.0,3225.0,,0.0,0.0,3725.0,2225.0,0.0,25.0,400.0,0.0,1400.0,0.0,,850.0,0.0,0.0,0.0,1275.0,0.0,0.0,0.0,0.0,0.0,0.0,7075.0
20220616,0.0,16775.0,,0.0,0.0,43175.0,5350.0,0.0,25.0,400.0,0.0,11050.0,0.0,,5850.0,0.0,125.0,0.0,11375.0,0.0,0.0,0.0,5325.0,0.0,0.0,21550.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,175.0,0.0,,0.0,0.0,0.0,0.0,225.0,0.0,0.0,0.0,0.0,0.0,0.0,575.0,0.0,14775.0,,0.0,0.0,43175.0,5350.0,0.0,25.0,400.0,0.0,10875.0,0.0,,5850.0,0.0,125.0,0.0,11150.0,0.0,0.0,0.0,5325.0,0.0,0.0,20975.0,0.0,13550.0,,0.0,0.0,39450.0,3125.0,0.0,0.0,0.0,0.0,9650.0,0.0,,5000.0,0.0,125.0,0.0,10100.0,0.0,0.0,0.0,5325.0,0.0,0.0,14475.0,0.0,1225.0,,0.0,0.0,3725.0,2225.0,0.0,25.0,400.0,0.0,1225.0,0.0,,850.0,0.0,0.0,0.0,1050.0,0.0,0.0,0.0,0.0,0.0,0.0,6500.0
20220617,0.0,14775.0,,0.0,0.0,43175.0,5350.0,0.0,25.0,400.0,0.0,10875.0,0.0,,5850.0,0.0,125.0,0.0,11150.0,0.0,0.0,0.0,5325.0,0.0,0.0,20975.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250.0,0.0,,0.0,0.0,0.0,0.0,325.0,0.0,0.0,0.0,0.0,0.0,0.0,425.0,0.0,14775.0,,0.0,0.0,43175.0,5350.0,0.0,25.0,400.0,0.0,10625.0,0.0,,5850.0,0.0,125.0,0.0,10825.0,0.0,0.0,0.0,5325.0,0.0,0.0,20550.0,0.0,13550.0,,0.0,0.0,39450.0,3125.0,0.0,0.0,0.0,0.0,9650.0,0.0,,5000.0,0.0,125.0,0.0,10100.0,0.0,0.0,0.0,5325.0,0.0,0.0,14475.0,0.0,1225.0,,0.0,0.0,3725.0,2225.0,0.0,25.0,400.0,0.0,975.0,0.0,,850.0,0.0,0.0,0.0,725.0,0.0,0.0,0.0,0.0,0.0,0.0,6075.0
20220620,0.0,14775.0,,0.0,0.0,43175.0,5350.0,0.0,25.0,400.0,0.0,10625.0,0.0,,5850.0,0.0,125.0,0.0,10825.0,0.0,0.0,0.0,5325.0,0.0,0.0,20550.0,0.0,0.0,,0.0,0.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,350.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1700.0,0.0,0.0,0.0,0.0,0.0,225.0,0.0,,0.0,0.0,0.0,0.0,450.0,0.0,0.0,0.0,0.0,0.0,0.0,350.0,0.0,14775.0,,0.0,0.0,41975.0,5350.0,0.0,25.0,400.0,0.0,10400.0,0.0,,5850.0,0.0,125.0,0.0,10725.0,0.0,0.0,0.0,5325.0,0.0,0.0,20200.0,0.0,13550.0,,0.0,0.0,39950.0,3125.0,0.0,0.0,0.0,0.0,9650.0,0.0,,5000.0,0.0,125.0,0.0,10450.0,0.0,0.0,0.0,5325.0,0.0,0.0,14475.0,0.0,1225.0,,0.0,0.0,2025.0,2225.0,0.0,25.0,400.0,0.0,750.0,0.0,,850.0,0.0,0.0,0.0,275.0,0.0,0.0,0.0,0.0,0.0,0.0,5725.0
20220621,0.0,14775.0,,0.0,0.0,41975.0,5350.0,0.0,25.0,400.0,0.0,10400.0,0.0,,5850.0,0.0,125.0,0.0,10725.0,0.0,0.0,0.0,5325.0,0.0,0.0,20200.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,,0.0,0.0,0.0,275.0,0.0,0.0,0.0,0.0,125.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,525.0,0.0,14725.0,,0.0,0.0,41975.0,5075.0,0.0,25.0,400.0,0.0,10275.0,0.0,,5850.0,0.0,125.0,0.0,10725.0,0.0,0.0,0.0,5325.0,0.0,0.0,19675.0,0.0,13550.0,,0.0,0.0,39350.0,2075.0,0.0,0.0,0.0,0.0,9450.0,0.0,,5000.0,0.0,125.0,0.0,10350.0,0.0,0.0,0.0,5325.0,0.0,0.0,11425.0,0.0,1175.0,,0.0,0.0,2625.0,3000.0,0.0,25.0,400.0,0.0,825.0,0.0,,850.0,0.0,0.0,0.0,375.0,0.0,0.0,0.0,0.0,0.0,0.0,8250.0
20220622,0.0,14725.0,,0.0,0.0,41975.0,5075.0,0.0,25.0,400.0,0.0,10275.0,0.0,,5850.0,0.0,125.0,0.0,10725.0,0.0,0.0,0.0,5325.0,0.0,0.0,19675.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,650.0,0.0,14725.0,,0.0,0.0,41975.0,5075.0,0.0,25.0,400.0,0.0,10200.0,0.0,,5850.0,0.0,125.0,0.0,10750.0,0.0,0.0,0.0,5325.0,0.0,0.0,19025.0,0.0,13550.0,,0.0,0.0,39350.0,2075.0,0.0,0.0,0.0,0.0,9050.0,0.0,,5000.0,0.0,125.0,0.0,10375.0,0.0,0.0,0.0,5325.0,0.0,0.0,11425.0,0.0,1175.0,,0.0,0.0,2625.0,3000.0,0.0,25.0,400.0,0.0,1150.0,0.0,,850.0,0.0,0.0,0.0,375.0,0.0,0.0,0.0,0.0,0.0,0.0,7600.0
20220623,0.0,14725.0,,0.0,0.0,41975.0,5075.0,0.0,25.0,400.0,0.0,10200.0,0.0,,5850.0,0.0,125.0,0.0,10750.0,0.0,0.0,0.0,5325.0,0.0,0.0,19025.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,450.0,0.0,14725.0,,0.0,0.0,41975.0,5075.0,0.0,25.0,400.0,0.0,10200.0,0.0,,5850.0,0.0,125.0,0.0,10750.0,0.0,0.0,0.0,5325.0,0.0,0.0,18575.0,0.0,13550.0,,0.0,0.0,39350.0,2075.0,0.0,0.0,0.0,0.0,9050.0,0.0,,5000.0,0.0,125.0,0.0,10375.0,0.0,0.0,0.0,5325.0,0.0,0.0,11425.0,0.0,1175.0,,0.0,0.0,2625.0,3000.0,0.0,25.0,400.0,0.0,1150.0,0.0,,850.0,0.0,0.0,0.0,375.0,0.0,0.0,0.0,0.0,0.0,0.0,7150.0
20220624,0.0,14725.0,,0.0,0.0,41975.0,5075.0,0.0,25.0,400.0,0.0,10200.0,0.0,,5850.0,0.0,125.0,0.0,10750.0,0.0,0.0,0.0,5325.0,0.0,0.0,18575.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,13075.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250.0,0.0,14725.0,,0.0,0.0,40975.0,5075.0,0.0,25.0,400.0,0.0,10200.0,0.0,,5850.0,0.0,125.0,0.0,23825.0,0.0,0.0,0.0,5325.0,0.0,0.0,18325.0,0.0,13550.0,,0.0,0.0,39350.0,2075.0,0.0,0.0,0.0,0.0,9050.0,0.0,,5000.0,0.0,125.0,0.0,23450.0,0.0,0.0,0.0,5325.0,0.0,0.0,11425.0,0.0,1175.0,,0.0,0.0,1625.0,3000.0,0.0,25.0,400.0,0.0,1150.0,0.0,,850.0,0.0,0.0,0.0,375.0,0.0,0.0,0.0,0.0,0.0,0.0,6900.0
20220627,0.0,14725.0,,0.0,0.0,40975.0,5075.0,0.0,25.0,400.0,0.0,10200.0,0.0,,5850.0,0.0,125.0,0.0,23825.0,0.0,0.0,0.0,5325.0,0.0,0.0,18325.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0,0.0,14650.0,,0.0,0.0,40975.0,5075.0,0.0,25.0,400.0,0.0,10200.0,0.0,,5850.0,0.0,125.0,0.0,23825.0,0.0,0.0,0.0,5325.0,0.0,0.0,18175.0,0.0,13550.0,,0.0,0.0,39350.0,2075.0,0.0,0.0,0.0,0.0,9050.0,0.0,,5000.0,0.0,125.0,0.0,23250.0,0.0,0.0,0.0,5325.0,0.0,0.0,11425.0,0.0,1100.0,,0.0,0.0,1625.0,3000.0,0.0,25.0,400.0,0.0,1150.0,0.0,,850.0,0.0,0.0,0.0,575.0,0.0,0.0,0.0,0.0,0.0,0.0,6750.0
20220628,0.0,14650.0,,0.0,0.0,40975.0,5075.0,0.0,25.0,400.0,0.0,10200.0,0.0,,5850.0,0.0,125.0,0.0,23825.0,0.0,0.0,0.0,5325.0,0.0,0.0,18175.0,0.0,600.0,,0.0,0.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,,0.0,0.0,475.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,225.0,0.0,14250.0,,0.0,0.0,40800.0,5075.0,0.0,25.0,400.0,0.0,10200.0,0.0,,5850.0,0.0,125.0,0.0,23825.0,0.0,0.0,0.0,5325.0,0.0,0.0,17950.0,0.0,14150.0,,0.0,0.0,39650.0,2075.0,0.0,0.0,0.0,0.0,9050.0,0.0,,5000.0,0.0,125.0,0.0,23250.0,0.0,0.0,0.0,5325.0,0.0,0.0,11425.0,0.0,100.0,,0.0,0.0,1150.0,3000.0,0.0,25.0,400.0,0.0,1150.0,0.0,,850.0,0.0,0.0,0.0,575.0,0.0,0.0,0.0,0.0,0.0,0.0,6525.0
20220629,0.0,14250.0,,0.0,0.0,40800.0,5075.0,0.0,25.0,400.0,0.0,10200.0,0.0,,5850.0,0.0,125.0,0.0,23825.0,0.0,0.0,0.0,5325.0,0.0,0.0,17950.0,0.0,800.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,325.0,0.0,0.0,0.0,0.0,0.0,275.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15050.0,,0.0,0.0,40475.0,5075.0,0.0,25.0,400.0,0.0,10175.0,0.0,,5850.0,0.0,125.0,0.0,23825.0,0.0,0.0,0.0,5325.0,0.0,0.0,17950.0,0.0,14950.0,,0.0,0.0,39650.0,2075.0,0.0,0.0,0.0,0.0,9300.0,0.0,,5000.0,0.0,125.0,0.0,23250.0,0.0,0.0,0.0,5325.0,0.0,0.0,11425.0,0.0,100.0,,0.0,0.0,825.0,3000.0,0.0,25.0,400.0,0.0,875.0,0.0,,850.0,0.0,0.0,0.0,575.0,0.0,0.0,0.0,0.0,0.0,0.0,6525.0
20220630,0.0,15050.0,,0.0,0.0,40475.0,5075.0,0.0,25.0,400.0,0.0,10175.0,0.0,,5850.0,0.0,125.0,0.0,23825.0,0.0,0.0,0.0,5325.0,0.0,0.0,17950.0,0.0,600.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1550.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025.0,0.0,0.0,,0.0,0.0,250.0,1050.0,0.0,0.0,0.0,0.0,125.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,175.0,0.0,15650.0,,0.0,0.0,40225.0,4025.0,0.0,25.0,400.0,0.0,11600.0,0.0,,5850.0,0.0,125.0,0.0,23825.0,0.0,0.0,0.0,5325.0,0.0,0.0,19800.0,0.0,15550.0,,0.0,0.0,39650.0,2075.0,0.0,0.0,0.0,0.0,10900.0,0.0,,5000.0,0.0,125.0,0.0,23250.0,0.0,0.0,0.0,5325.0,0.0,0.0,13450.0,0.0,100.0,,0.0,0.0,575.0,1950.0,0.0,25.0,400.0,0.0,700.0,0.0,,850.0,0.0,0.0,0.0,575.0,0.0,0.0,0.0,0.0,0.0,0.0,6350.0
20220701,0.0,15650.0,,0.0,0.0,40225.0,4025.0,0.0,25.0,400.0,0.0,11600.0,0.0,,5850.0,0.0,125.0,0.0,23825.0,0.0,0.0,0.0,5325.0,0.0,0.0,19800.0,0.0,1375.0,,0.0,0.0,125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8675.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17025.0,,0.0,0.0,40350.0,4025.0,0.0,25.0,400.0,0.0,11525.0,0.0,,5850.0,0.0,125.0,0.0,23825.0,0.0,0.0,0.0,5325.0,0.0,0.0,28475.0,0.0,13925.0,,0.0,0.0,39775.0,2075.0,0.0,0.0,0.0,0.0,9600.0,0.0,,5000.0,0.0,125.0,0.0,23250.0,0.0,0.0,0.0,5325.0,0.0,0.0,22125.0,0.0,3100.0,,0.0,0.0,575.0,1950.0,0.0,25.0,400.0,0.0,1925.0,0.0,,850.0,0.0,0.0,0.0,575.0,0.0,0.0,0.0,0.0,0.0,0.0,6350.0
20220704,0.0,17025.0,,0.0,0.0,40350.0,4025.0,0.0,25.0,400.0,0.0,11525.0,0.0,,5850.0,0.0,125.0,0.0,23825.0,0.0,0.0,0.0,5325.0,0.0,0.0,28475.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,550.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17025.0,,0.0,0.0,40350.0,3475.0,0.0,25.0,400.0,0.0,11525.0,0.0,,5850.0,0.0,125.0,0.0,23825.0,0.0,0.0,0.0,5325.0,0.0,0.0,28475.0,0.0,13925.0,,0.0,0.0,39775.0,2075.0,0.0,0.0,0.0,0.0,9600.0,0.0,,5000.0,0.0,125.0,0.0,23250.0,0.0,0.0,0.0,5325.0,0.0,0.0,22125.0,0.0,3100.0,,0.0,0.0,575.0,1400.0,0.0,25.0,400.0,0.0,1925.0,0.0,,850.0,0.0,0.0,0.0,575.0,0.0,0.0,0.0,0.0,0.0,0.0,6350.0
20220705,0.0,17025.0,,0.0,0.0,40350.0,3475.0,0.0,25.0,400.0,0.0,11525.0,0.0,,5850.0,0.0,125.0,0.0,23825.0,0.0,0.0,0.0,5325.0,0.0,0.0,28475.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,275.0,0.0,0.0,0.0,0.0,0.0,350.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17025.0,,0.0,0.0,40075.0,3475.0,0.0,25.0,400.0,0.0,11175.0,0.0,,5850.0,0.0,125.0,0.0,23825.0,0.0,0.0,0.0,5325.0,0.0,0.0,28475.0,0.0,11925.0,,0.0,0.0,39775.0,2075.0,0.0,0.0,0.0,0.0,9600.0,0.0,,5000.0,0.0,125.0,0.0,23250.0,0.0,0.0,0.0,5325.0,0.0,0.0,22125.0,0.0,5100.0,,0.0,0.0,300.0,1400.0,0.0,25.0,400.0,0.0,1575.0,0.0,,850.0,0.0,0.0,0.0,575.0,0.0,0.0,0.0,0.0,0.0,0.0,6350.0
20220706,0.0,17025.0,,0.0,0.0,40075.0,3475.0,0.0,25.0,400.0,0.0,11175.0,0.0,,5850.0,0.0,125.0,0.0,23825.0,0.0,0.0,0.0,5325.0,0.0,0.0,28475.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,650.0,0.0,0.0,,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,175.0,0.0,,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,400.0,0.0,17025.0,,0.0,0.0,40075.0,3075.0,0.0,25.0,400.0,0.0,11000.0,0.0,,5850.0,0.0,125.0,0.0,23725.0,0.0,0.0,0.0,5325.0,0.0,0.0,28725.0,0.0,10925.0,,0.0,0.0,39775.0,2075.0,0.0,0.0,0.0,0.0,9475.0,0.0,,5000.0,0.0,125.0,0.0,23250.0,0.0,0.0,0.0,5325.0,0.0,0.0,21775.0,0.0,6100.0,,0.0,0.0,300.0,1000.0,0.0,25.0,400.0,0.0,1525.0,0.0,,850.0,0.0,0.0,0.0,475.0,0.0,0.0,0.0,0.0,0.0,0.0,6950.0
20220707,0.0,17025.0,,0.0,0.0,40075.0,3075.0,0.0,25.0,400.0,0.0,11000.0,0.0,,5850.0,0.0,125.0,0.0,23725.0,0.0,0.0,0.0,5325.0,0.0,0.0,28725.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,875.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,900.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,550.0,0.0,16150.0,,0.0,0.0,40075.0,3075.0,0.0,25.0,400.0,0.0,10100.0,0.0,,5850.0,0.0,125.0,0.0,23725.0,0.0,0.0,0.0,5325.0,0.0,0.0,28175.0,0.0,9925.0,,0.0,0.0,39600.0,2075.0,0.0,0.0,0.0,0.0,9475.0,0.0,,5000.0,0.0,125.0,0.0,23250.0,0.0,0.0,0.0,5325.0,0.0,0.0,20775.0,0.0,6225.0,,0.0,0.0,475.0,1000.0,0.0,25.0,400.0,0.0,625.0,0.0,,850.0,0.0,0.0,0.0,475.0,0.0,0.0,0.0,0.0,0.0,0.0,7400.0
